c,Jx,Ju,seed
0.0005568813990945272,2.9947546716878763,0.2636642330591922,1
0.0007912342618981327,2.9934567300300836,0.26353180649654784,1
0.0011242100350620874,2.9916086126137253,0.2633441709906055,1
0.0015973122800602556,2.9889747410160563,0.2630786304635279,1
0.0022695105366946707,2.985216253710266,0.2627034993972494,1
0.003224590545296398,2.979843280142653,0.26217491861063025,1
0.004581597669054491,2.972142716957749,0.2614329908502979,1
0.00650967523045817,2.9610665683397883,0.26039771599372696,1
0.009249147277217335,2.945054670815867,0.25896636564421416,1
0.01314147362611758,2.9217441799553967,0.2570168995049538,1
0.018671810912919206,2.887475987270196,0.2544295376013977,1
0.026529484644319,2.8364228842858448,0.2511578342171871,1
0.037693909753883634,2.7589885937434806,0.24743065844606454,1
0.053556669177069076,2.638766259740442,0.24429859829154382,1
0.07609496685459884,2.4466484185125585,0.24508567513573346,1
0.10811807510766078,2.12965612174894,0.2591703074287692,1
0.15361749466718297,1.5926258618373286,0.3112012039123077,1
0.21826447283974873,0.686266285156421,0.458690286029938,1
0.31011689265747816,-0.7032552062221306,0.795874119521832,1
0.44062364277735727,-2.2247410341421574,1.3150414540624773,1
0.6260516572014828,-2.7444515567471863,1.6023304783199268,1
0.8895134973108236,-1.9240286927094334,1.2917214317791978,1
1.2638482029342997,-0.9439253402822706,0.784012810845418,1
1.795714494371641,-0.43938807530875457,0.45615996448586016,1
2.5514065200312928,-0.23149679876563814,0.277630059463034,1
3.6251170499885355,-0.08381363937775943,0.14049021349492635,1
5.150678076168132,0.025362482379849467,0.04027151166784517,1
7.318242219076182,0.058330530438624136,-0.004124678281150185,1
10.397984184814922,0.04676206594834675,-0.014151349976213905,1
14.773776525985127,0.024952157233311064,-0.009679221817010785,1
20.991037201085547,0.009141394827667005,-0.004095543864279676,1
29.82471286216894,0.002466125298709296,-0.0018876401052774644,1
42.37587160604063,0.0009953709014585068,-0.0016463845840057436,1
60.20894493336138,0.0007958717754188322,-0.0016357153868543878,1
85.54672535565685,0.0005902420829809252,-0.0012460216444422933,1
121.54742500762885,0.00032637189833463335,-0.0005915307811789879,1
172.69832906594397,0.00011713788497542725,-5.4132175795776776e-05,1
245.37511066398167,2.0148796524903317e-05,0.00016717042226379068,1
348.63652276780874,-2.3962667282093864e-06,0.00017634347944590298,1
495.353520895918,-2.9358523750544188e-06,0.00013155954004373714,1
703.8135554931577,-1.544587837798014e-06,9.270168028064416e-05,1
1000.0,-7.663489440207041e-07,6.510156725554531e-05,1
