reset_every,cond,corr,max_abs_x
2,3.1255260443474824,0.4450946745288773,14.696088822873271
3,10.097102892451607,0.49846701172781205,54.024163566456934
4,59.02835240204874,0.4358444058323091,154.92720211776577
5,466.71360732087226,0.27706471982116393,489.84488235973254
6,2991.0109993672586,0.18840745215582708,1384.7464621659803
8,215992.02954021242,0.037654652735062855,11787.79705685023
