c,Jx,Ju,seed
-1000.0,6.994274334624607e-07,-0.0010633693910802385,7
-703.8135554931555,1.413492008718352e-06,-0.0015116580855531663,7
-495.353520895917,2.857854811162307e-06,-0.002149406897747284,7
-348.6365227678084,5.781834160463528e-06,-0.0030571708853849673,7
-245.37511066398167,1.1708139377772402e-05,-0.004350250238407778,7
-172.69832906594343,2.3742241403567784e-05,-0.006194148170363079,7
-121.54742500762859,4.835622300048409e-05,-0.008825867690507845,7
-85.5467253556568,0.00010026921919692711,-0.012569276428123359,7
-60.20894493336129,0.0002143618852693582,-0.017826709507882316,7
-42.37587160604061,0.0004597349059457318,-0.02517813439083657,7
-29.824712862168894,0.0009216156459190489,-0.03583547089223884,7
-20.991037201085536,0.0016127519271685435,-0.05213535607290597,7
-14.773776525985111,0.003968283179361245,-0.07454584066865573,7
-10.3979841848149,0.01269906707842033,-0.10082487084871389,7
-7.318242219076174,0.03465759373339253,-0.133936950566899,7
-5.150678076168122,0.08979983835419802,-0.18391025740541453,7
-3.6251170499885315,0.1974667182037279,-0.2771183262553833,7
-2.5514065200312874,0.38422078010482463,-0.37483324246471855,7
-1.795714494371639,0.8630088826039829,-0.25921431796464406,7
-1.2638482029342972,2.1838758030899883,0.2191895775537962,7
-0.8895134973108227,5.259662286720954,0.7284757912362636,7
-0.6260516572014815,9.430718382837178,0.26579396206714406,7
-0.4406236427773568,9.372362825475742,-0.6469247323649395,7
-0.31011689265747755,5.891944350431157,-0.4951788471249947,7
-0.21826447283974873,3.250388730781929,0.03201490100851973,7
-0.1536174946671828,1.8261556182114003,0.42930831427352434,7
-0.10811807510766078,1.0770082780874057,0.6742651364630368,7
-0.07609496685459868,0.6636947242008132,0.8218879116946607,7
-0.053556669177068965,0.42259465422902653,0.912640811081007,7
-0.03769390975388356,0.275043882857204,0.970008909442887,7
-0.026529484644318944,0.18128022150402923,1.0072207188546574,7
-0.018671810912919168,0.119981993379791,1.0318737558651092,7
-0.013141473626117554,0.0790617351604128,1.0484761551302622,7
-0.009249147277217335,0.05132709969881259,1.0597951085868478,7
-0.006509675230458164,0.03232283545779655,1.0675820069886977,7
-0.004581597669054491,0.019198681767674232,1.0729742417580403,7
-0.003224590545296391,0.010084766197537178,1.0767258640048702,7
-0.0022695105366946685,0.0037307177672838447,1.0793448368752017,7
-0.0015973122800602524,-0.0007115777650760307,1.0811774988751115,7
-0.0011242100350620863,-0.0038234393363108326,1.0824621072108092,7
-0.000791234261898131,-0.006006355816490598,1.0833636378269982,7
-0.0005568813990945267,-0.007539136104853962,1.0839968635013177,7
-0.00039194067748472134,-0.008616153897544875,1.0844419008104331,7
-0.0002758531617629181,-0.009373295872541295,1.0847548094514134,7
-0.00019414919457438776,-0.009905748172057737,1.0849748829837653,7
-0.00013664483492953244,-0.010280280201726985,1.0851296965557953,7
-9.617248711152944e-05,-0.010543774400066826,1.085238618229623,7
-6.768750009458528e-05,-0.010729172436140638,1.0853152598515643,7
-4.7639380104013405e-05,-0.010859631960507793,1.0853691918884314,7
-3.352924149249553e-05,-0.010951438201903415,1.085407145343103,7
-2.3598334667821938e-05,-0.011016046269602545,1.085433855198673,7
-1.6608827826277133e-05,-0.011061515128683287,1.0854526528176578,7
-1.1689518164985777e-05,-0.011093515155497223,1.0854658822722991,7
-8.227241341700457e-06,-0.01111603642919221,1.08547519306223,7
-5.790443980602471e-06,-0.011131886821059521,1.085481745983907,7
-4.075392965871778e-06,-0.011143042350586349,1.0854863579504104,7
-2.868316813342009e-06,-0.011150893668811742,1.0854896038809723,7
-2.0187602546790346e-06,-0.011156419486111397,1.0854918883940687,7
-1.420830832533918e-06,-0.011160308608001657,1.0854934962570162,7
-1e-06,-0.011163045813199636,1.0854946278886233,7
1e-06,-0.011176054260494051,1.0855000059251412,7
1.420830832533921e-06,-0.01117879141100307,1.0855011375371184,7
2.018760254679039e-06,-0.011182680422493247,1.0855027453604396,7
2.868316813342009e-06,-0.011188206016915227,1.0855050297935394,7
4.075392965871778e-06,-0.011196056885208598,1.0855082755626067,7
5.790443980602483e-06,-0.011207211506434358,1.0855128872030917,7
8.227241341700474e-06,-0.011223060064650259,1.0855194394666157,7
1.1689518164985777e-05,-0.011245577636647453,1.085528748927894,7
1.6608827826277167e-05,-0.011277570190617887,1.0855419757003055,7
2.3598334667821938e-05,-0.011323023963824038,1.0855607679045083,7
3.35292414924956e-05,-0.011387601576756976,1.0855874668289331,7
4.7639380104013405e-05,-0.011479346337273206,1.0856253982162412,7
6.768750009458542e-05,-0.011609681746498656,1.0856792857043953,7
9.617248711152965e-05,-0.011794829223846623,1.0857558373931668,7
0.00013664483492953258,-0.012057817604185778,1.08586457751349,7
0.00019414919457438816,-0.01243132850852082,1.086019024572536,7
0.00027585316176291844,-0.012961719400596351,1.0862383582031097,7
0.0003919406774847221,-0.013714699887349604,1.086549773160063,7
0.0005568813990945272,-0.014783316629603862,1.086991795080348,7
0.0007912342618981327,-0.016299137197480756,1.0876189334120967,7
0.0011242100350620874,-0.01844781601194263,1.088508175161595,7
0.0015973122800602556,-0.021490559715887713,1.0897679752972425,7
0.0022695105366946707,-0.0257933219135847,1.0915505557970084,7
0.003224590545296398,-0.03186568219849849,1.0940684273811163,7
0.004581597669054491,-0.040410921472172,1.097615955488177,7
0.00650967523045817,-0.05238699105128569,1.1025961939869604,7
0.009249147277217335,-0.06907329209199231,1.1095514557906787,7
0.01314147362611758,-0.09212747091435754,1.1191918816101478,7
0.018671810912919206,-0.12359476179130856,1.1324071551027433,7
0.026529484644319,-0.1657924863729119,1.1502282121394616,7
0.037693909753883634,-0.22092726836711918,1.17367184855377,7
0.053556669177069076,-0.29021774187489535,1.2033450577753115,7
0.07609496685459884,-0.3722428959919861,1.238612419348905,7
0.10811807510766078,-0.46038358175952754,1.2760897779622293,7
0.15361749466718297,-0.5399204198737794,1.3073913945033895,7
0.21826447283974873,-0.5869353459356605,1.316773892876404,7
0.31011689265747816,-0.5730102805499138,1.280853097546564,7
