arm,seed,train_mse,dense_jx_relerr_median,dense_ju_relerr_median,dense_jx_relerr_max,traj_jx_relerr_median,traj_ju_relerr_median,traj_jx_relerr_max
arm_6,0,2.6850601606589895e-05,0.6052940407602674,19.93206662700619,0.9077753145388128,0.25827630372767574,2.3684851389575226,0.7541255617366575
arm_6,1,2.778704448701909e-07,1.3747881095616419,40.4290017463872,3.686113856503368,0.3837835823867004,9.52280301772949,1.3825283818633007
arm_6,2,3.0934797506787917e-07,1.0243914055165317,32.07114754064747,1.0363535356297666,0.3286624271143842,9.258128036751181,0.7850954294047585
arm_6,3,2.6547170327061807e-07,0.9061187798172811,47.9137548333202,0.9925961369022381,0.6668069921575648,7.857342109558985,1.6189589229102697
arm_6,4,2.3581631501678727e-06,1.0565772458661942,7.4219379339069,3.80477608112068,0.5352201592595864,2.51404209579582,1.193112657203712
arm_6,5,2.157239279076635e-06,1.2171946141430838,51.75992146280703,1.473548036558894,0.41518367808009937,5.157477389105178,1.0397545520009661
arm_6,6,4.605834675013504e-07,0.9553566900554011,70.66349969456041,0.9994173427466636,0.32333263493699166,2.5339077466990485,1.07236304458094
arm_6,7,2.563016657562839e-07,0.9725018825163312,16.47039093131564,1.4773662440933022,0.32201763994823607,4.967979289970513,1.0975344567616143
