c,Jx,Ju,seed
-1000.0,1.1698367195771103e-06,-0.0004492889293023625,4
-703.8135554931555,2.361560351953345e-06,-0.0006381849051397009,4
-495.353520895917,4.766876184179587e-06,-0.0009063921798709114,4
-348.6365227678084,9.621641223111595e-06,-0.0012871021039098625,4
-245.37511066398167,1.9419384968263944e-05,-0.001827285364805281,4
-172.69832906594343,3.919029681029126e-05,-0.0025932989101649213,4
-121.54742500762859,7.908035941594306e-05,-0.003678658323994071,4
-85.5467253556568,0.000159745663202209,-0.005214896185243795,4
-60.20894493336129,0.0003280025442432274,-0.007395573144512027,4
-42.37587160604061,0.0007207915119113607,-0.010614049883416696,4
-29.824712862168894,0.0018054989678942118,-0.015963265291147808,4
-20.991037201085536,0.005153520242946459,-0.02568775821738954,4
-14.773776525985111,0.014302746529758216,-0.04164130526567519,4
-10.3979841848149,0.032607805767352824,-0.06128384584150854,4
-7.318242219076174,0.06137715991975368,-0.07795110128608346,4
-5.150678076168122,0.10595822852118,-0.08796624190950998,4
-3.6251170499885315,0.16809530101285794,-0.09261532326853483,4
-2.5514065200312874,0.19497509287966952,-0.12111436019738162,4
-1.795714494371639,0.32835051379389785,-0.12204455960011672,4
-1.2638482029342972,0.8217289456758341,0.020841173897205276,4
-0.8895134973108227,1.44624198044138,0.23632245053206377,4
-0.6260516572014815,1.9797953970252236,0.3620608503150909,4
-0.4406236427773568,2.5633733542335255,0.3658733061085486,4
-0.31011689265747755,3.2683608285692745,0.2948881812338189,4
-0.21826447283974873,4.015269170545014,0.1883636988738991,4
-0.1536174946671828,4.700603543218212,0.07233356478697442,4
-0.10811807510766078,5.260980713973495,-0.03617589835071324,4
-0.07609496685459868,5.6817808291345875,-0.12835234082448768,4
-0.053556669177068965,5.980379766411182,-0.20179872435356497,4
-0.03769390975388356,6.185507006780747,-0.25788610926638694,4
-0.026529484644318944,6.324387725111777,-0.2995405465546047,4
-0.018671810912919168,6.418130819739715,-0.32992029714047044,4
-0.013141473626117554,6.481614519866425,-0.35181712333828785,4
-0.009249147277217335,6.524865330936525,-0.36747807728912,4
-0.006509675230458164,6.55452565352417,-0.37862179856183154,4
-0.004581597669054491,6.574988449947919,-0.38652407208359735,4
-0.003224590545296391,6.589176751439214,-0.39211475724038125,4
-0.0022695105366946685,6.599053500602171,-0.39606377135317244,4
-0.0015973122800602524,6.605949641689655,-0.3988501347737653,4
-0.0011242100350620863,6.610775459559813,-0.4008146625717883,4
-0.000791234261898131,6.614158030285742,-0.40219902555827003,4
-0.0005568813990945267,6.616531790763537,-0.40317419980791713,4
-0.00039194067748472134,6.618199020782007,-0.4038609564161954,4
-0.0002758531617629181,6.619370722346756,-0.40434451070844296,4
-0.00019414919457438776,6.620194528851291,-0.40468494456755494,4
-0.00013664483492953244,6.620773911776101,-0.4049245969239291,4
-9.617248711152944e-05,6.621181479406088,-0.4050932924513669,4
-6.768750009458528e-05,6.62146822694942,-0.405212035005684,4
-4.7639380104013405e-05,6.621669992169321,-0.4052956137439256,4
-3.352924149249553e-05,6.621811971700619,-0.40535444062339243,4
-2.3598334667821938e-05,6.621911886151495,-0.4053958452796102,4
-1.6608827826277133e-05,6.6219822010199945,-0.40542498718139613,4
-1.1689518164985777e-05,6.622031686468077,-0.4054454980151702,4
-8.227241341700457e-06,6.622066513456761,-0.40545993400042923,4
-5.790443980602471e-06,6.622091024400356,-0.4054700943328978,4
-4.075392965871778e-06,6.6221082751566716,-0.4054772453573755,4
-2.868316813342009e-06,6.62212041628554,-0.40548227836750983,4
-2.0187602546790346e-06,6.622128961283845,-0.4054858206792492,4
-1.420830832533918e-06,6.622134975323535,-0.4054883138117091,4
-1e-06,6.622139208063423,-0.40549006851482455,4
1e-06,6.622159323917444,-0.4054984077779366,4
1.420830832533921e-06,6.622163556549148,-0.40550016249385823,4
2.018760254679039e-06,6.622169570370427,-0.40550265565217164,4
2.868316813342009e-06,6.622178114927825,-0.4055061980161032,4
4.075392965871778e-06,6.622190255166602,-0.4055112311315989,4
5.790443980602483e-06,6.622207504126043,-0.4055183823687783,4
8.227241341700474e-06,6.622232011442173,-0.4055285431306418,4
1.1689518164985777e-05,6.622266831107877,-0.4055429799827443,4
1.6608827826277167e-05,6.622316301772618,-0.40556349256646756,4
2.3598334667821938e-05,6.622386586797097,-0.4055926380009822,4
3.35292414924956e-05,6.622486441000045,-0.40563404978893236,4
4.7639380104013405e-05,6.622628298905211,-0.40569289106565404,4
6.768750009458542e-05,6.62282981859111,-0.4057764988685022,4
9.617248711152965e-05,6.623116070460091,-0.40589530009728364,4
0.00013664483492953258,6.623522637442155,-0.4060641140743656,4
0.00019414919457438816,6.624100000297704,-0.40630400555204316,4
0.00027585316176291844,6.624919728762627,-0.4066449221392105,4
0.0003919406774847221,6.626083197726485,-0.40712945094151376,4
0.0005568813990945272,6.627733808029787,-0.40781817484316973,4
0.0007912342618981327,6.630074017011264,-0.4087973205506801,4
0.0011242100350620874,6.633388854185597,-0.41018970081247363,4
0.0015973122800602556,6.638077929671909,-0.4121704129723471,4
0.0022695105366946707,6.644698001997523,-0.41498944631491713,4
0.003224590545296398,6.654017358429165,-0.4190044032869339,4
0.004581597669054491,6.667080107620102,-0.42472817099806054,4
0.00650967523045817,6.685269421027605,-0.432898942172317,4
0.009249147277217335,6.710334985432324,-0.4445840269282235,4
0.01314147362611758,6.744289172757766,-0.46133513744120036,4
0.018671810912919206,6.788920363411585,-0.4854216130232953,4
0.026529484644319,6.844261875745873,-0.5201764128129461,4
0.037693909753883634,6.904245833569824,-0.5704780951588295,4
0.053556669177069076,6.944703952288027,-0.6432674230108416,4
0.07609496685459884,6.890556568872433,-0.7473547943059244,4
0.10811807510766078,6.530285848953517,-0.8889878215842923,4
0.15361749466718297,5.342865694334654,-1.0498685557570575,4
0.21826447283974873,2.5235000725272,-1.1223338219628427,4
0.31011689265747816,-1.32821204876908,-0.8987650234292484,4
0.44062364277735727,-2.8926495945951767,-0.4497212633369285,4
0.6260516572014828,-1.980239300965422,-0.12726858780319206,4
0.8895134973108236,-0.8890187622461247,0.018555231855458106,4
1.2638482029342997,-0.30301421601686507,0.07740661301749815,4
1.795714494371641,-0.08108332561771882,0.08774183511740272,4
2.5514065200312928,0.023471893640951348,0.08160286351096233,4
3.6251170499885355,0.09818755101659982,0.09467186578020692,4
5.150678076168132,0.10791542152467394,0.10799057873050306,4
7.318242219076182,0.0697300962271704,0.08158600987206328,4
10.397984184814922,0.021334122840117622,0.03519837899189348,4
14.773776525985127,0.001714736853509057,0.009647040157750471,4
20.991037201085547,-0.0008116616034527448,0.002270192912345037,4
29.82471286216894,-0.0005488399151909425,0.0007934207369707764,4
42.37587160604063,-0.0002903406255447355,0.0004736304320762298,4
60.20894493336138,-0.00014585476632979566,0.00033318996533861114,4
85.54672535565685,-7.235942628454613e-05,0.00023725803634976587,4
121.54742500762885,-3.5863210110458016e-05,0.00016840726517170762,4
172.69832906594397,-1.7771677967731824e-05,0.00011922836485337965,4
245.37511066398167,-8.80558676180801e-06,8.426055089097196e-05,4
348.63652276780874,-4.362684548808024e-06,5.947467862249915e-05,4
495.353520895918,-2.161351237913813e-06,4.1943618666929794e-05,4
703.8135554931577,-1.0707303742409157e-06,2.95623083366578e-05,4
1000.0,-5.304239744484331e-07,2.0827050978198106e-05,4
