abs_lambda,case,frac_x,lambda_im,lambda_re,seed
1.009746515286663,3,0.2364769390744693,0.0471613576599308,1.008644551602412,4
1.009746515286663,3,0.2364769390744693,-0.0471613576599308,1.008644551602412,4
1.0007478136262218,3,0.03805408123320489,0.05800775951715459,0.999065206237042,4
1.0007478136262218,3,0.03805408123320489,-0.05800775951715459,0.999065206237042,4
1.0143219323186128,3,0.4607869734257961,0.013203842823306331,1.0142359887704941,4
1.0143219323186128,3,0.4607869734257961,-0.013203842823306331,1.0142359887704941,4
1.0002220990917896,3,0.05286293614045263,0.022128193312653727,0.9999772950283938,4
1.0002220990917896,3,0.05286293614045263,-0.022128193312653727,0.9999772950283938,4
1.000025602532121,3,0.10491542516691518,0.01041451999031308,0.9999713713367513,4
1.000025602532121,3,0.10491542516691518,-0.01041451999031308,0.9999713713367513,4
1.0000605322936318,3,0.08083390945820967,0.0,1.0000605322936318,4
1.0149886937553532,4,0.06218927580041678,0.08272269559062864,1.011612081820605,0
1.0149886937553532,4,0.06218927580041678,-0.08272269559062864,1.011612081820605,0
1.0346581595949993,4,0.6286732018857262,0.02659398083812309,1.03431632849902,0
1.0346581595949993,4,0.6286732018857262,-0.02659398083812309,1.03431632849902,0
1.0087381589039714,4,0.6364419773019933,0.020375029896753823,1.00853236506603,0
1.0087381589039714,4,0.6364419773019933,-0.020375029896753823,1.00853236506603,0
1.0098442207370464,4,0.6037966610538861,0.0,1.0098442207370464,0
1.0053261550905328,4,0.4676168905852983,0.0063160687551224405,1.0053063142070653,0
1.0053261550905328,4,0.4676168905852983,-0.0063160687551224405,1.0053063142070653,0
1.0285543589215465,4,0.643324574918139,0.007251803219573324,1.0285287942525372,1
1.0285543589215465,4,0.643324574918139,-0.007251803219573324,1.0285287942525372,1
1.0151086898195367,4,0.3247398032968022,0.040168574422116916,1.0143136289018457,1
1.0151086898195367,4,0.3247398032968022,-0.040168574422116916,1.0143136289018457,1
1.0003433401587234,4,0.15538726685714657,0.0353559855324927,0.9997183365763267,1
1.0003433401587234,4,0.15538726685714657,-0.0353559855324927,0.9997183365763267,1
1.0065210348735163,4,0.003287880767279239,0.2734113193366038,0.9686747875842914,2
1.0065210348735163,4,0.003287880767279239,-0.2734113193366038,0.9686747875842914,2
