ass_norm,asx_norm,axs_norm,case,has_latent,kappa_max,kappa_median,label,lambda_re_max,lambda_re_median,n_near_circle_ass,n_unstable_axx,non_normality_ass,seed,step_max,step_median,step_min
31.072016601158186,0.6808448725077159,20.904759437582538,7,True,636800057653163.0,19302994068354.773,M3_B1,-0.0001,-0.5427351667297032,186,1,0.007231747406440733,1,0.08169523736377546,0.02321777940949089,0.001184174933881638
31.139230509543484,0.5599320321392448,13.562142951503171,7,True,548517202985542.5,10662527415227.164,M3_B1,-0.0001,-0.5419845696662386,246,0,0.007281910322769879,2,0.06616563537879333,0.01827166945167418,0.0014293663559027557
31.1338301253434,0.546005425588996,14.572317861671035,7,True,1461325676905518.8,15247854429598.744,M3_B1,-0.0001,-0.528114068045558,234,2,0.007343829617955113,3,0.0841884579353625,0.01340804035701005,0.0013112426912177894
31.158983265122533,0.5362914577823492,19.15644166717645,7,True,520972233316151.7,18671231668401.36,M3_B1,-0.0001,-0.5135255852488337,242,0,0.0072544828141036,4,0.0839341953892891,0.01735949589733507,0.0013847192130759325
,,,1,False,,,M1,,,,2,,0,,,
,,,1,False,,,M1,,,,2,,1,,,
,,,1,False,,,M1,,,,2,,2,,,
,,,1,False,,,M1,,,,2,,3,,,
,,,1,False,,,M1,,,,2,,4,,,
,,,2,False,,,M1,,,,6,,0,,,
,,,2,False,,,M1,,,,6,,1,,,
,,,2,False,,,M1,,,,6,,2,,,
,,,2,False,,,M1,,,,6,,3,,,
,,,2,False,,,M1,,,,6,,4,,,
,,,3,False,,,M1,,,,6,,0,,,
,,,3,False,,,M1,,,,6,,1,,,
,,,3,False,,,M1,,,,6,,2,,,
,,,3,False,,,M1,,,,6,,3,,,
,,,3,False,,,M1,,,,6,,4,,,
,,,4,False,,,M1,,,,6,,0,,,
,,,4,False,,,M1,,,,6,,1,,,
,,,4,False,,,M1,,,,6,,2,,,
,,,4,False,,,M1,,,,6,,3,,,
,,,4,False,,,M1,,,,6,,4,,,
,,,5,False,,,M1,,,,6,,0,,,
,,,5,False,,,M1,,,,6,,1,,,
,,,5,False,,,M1,,,,6,,2,,,
,,,5,False,,,M1,,,,6,,3,,,
,,,5,False,,,M1,,,,6,,4,,,
,,,7,False,,,M1,,,,3,,0,,,
,,,7,False,,,M1,,,,3,,1,,,
,,,7,False,,,M1,,,,3,,2,,,
,,,7,False,,,M1,,,,3,,3,,,
,,,7,False,,,M1,,,,3,,4,,,
