abs_lambda,case,lambda_im,lambda_re,n_unstable,ref_scale_diag,rel_sv_ctrl,rel_sv_obs,seed,sv_ctrl,sv_obs,variant
1.02020201543007,4,0.0,1.02020201543007,,nan,0.10884557113370379,0.4079694324547122,3,0.010040894859039131,0.9999999999999999,M1
1.020202024973968,4,0.0,1.020202024973968,,nan,0.10884556636569961,0.40796943243495903,3,0.010040894762439044,0.9999999999999999,M1
1.015113357419758,4,0.0,1.015113357419758,,nan,0.10981278194172826,0.4079746897567916,3,0.010037531634001798,1.0,M1
1.015113342832126,4,0.0,1.015113342832126,,nan,0.10981278269937919,0.40797468975674084,3,0.010037531704151814,1.0,M1
1.010050256907496,4,0.0,1.010050256907496,,nan,0.10828304505189286,0.40796945008340846,4,0.009988697642415887,1.0,M1
1.0100502456050673,4,0.0,1.0100502456050673,,nan,0.10828303822835653,0.4079694500600549,4,0.009988697416692293,1.0,M1
1.02020201543007,4,0.0,1.02020201543007,,nan,0.10884557113370379,0.4079694324547122,4,0.010040894859039131,0.9999999999999999,M1
1.020202024973968,4,0.0,1.020202024973968,,nan,0.10884556636569961,0.40796943243495903,4,0.010040894762439044,0.9999999999999999,M1
1.015113357419758,4,0.0,1.015113357419758,,nan,0.10981278194172826,0.4079746897567916,4,0.010037531634001798,1.0,M1
1.015113342832126,4,0.0,1.015113342832126,,nan,0.10981278269937919,0.40797468975674084,4,0.010037531704151814,1.0,M1
1.0100502512562826,5,0.0,1.0100502512562826,,nan,0.10172749179428482,0.4081844928383631,0,0.004755072395181739,1.0,M1
1.040816326530609,5,0.0,1.040816326530609,,nan,0.15956996377418797,0.4081197522729472,0,0.010204061895249856,1.0,M1
1.0050125313283245,5,0.0,1.0050125313283245,,nan,0.05761124700111896,0.40815829816650645,0,0.0031319163861820887,1.0,M1
1.0304568527918787,5,0.0,1.0304568527918787,,nan,0.2174556956272519,0.40818467328589286,0,0.010152232553791982,0.9999999999999997,M1
1.020202020202018,5,0.0,1.020202020202018,,nan,0.1591531991970657,0.4082058245986558,0,0.0062813360653245645,1.0,M1
1.0151133501259408,5,0.0,1.0151133501259408,,nan,0.08477264887852329,0.40820038862591845,0,0.003513209820847169,1.0000000000000002,M1
1.0100502512562826,5,0.0,1.0100502512562826,,nan,0.10172749179428482,0.4081844928383631,1,0.004755072395181739,1.0,M1
1.040816326530609,5,0.0,1.040816326530609,,nan,0.15956996377418797,0.4081197522729472,1,0.010204061895249856,1.0,M1
1.0050125313283245,5,0.0,1.0050125313283245,,nan,0.05761124700111896,0.40815829816650645,1,0.0031319163861820887,1.0,M1
1.0304568527918787,5,0.0,1.0304568527918787,,nan,0.2174556956272519,0.40818467328589286,1,0.010152232553791982,0.9999999999999997,M1
1.020202020202018,5,0.0,1.020202020202018,,nan,0.1591531991970657,0.4082058245986558,1,0.0062813360653245645,1.0,M1
1.0151133501259408,5,0.0,1.0151133501259408,,nan,0.08477264887852329,0.40820038862591845,1,0.003513209820847169,1.0000000000000002,M1
1.0100502512562826,5,0.0,1.0100502512562826,,nan,0.10172749179428482,0.4081844928383631,2,0.004755072395181739,1.0,M1
1.040816326530609,5,0.0,1.040816326530609,,nan,0.15956996377418797,0.4081197522729472,2,0.010204061895249856,1.0,M1
1.0050125313283245,5,0.0,1.0050125313283245,,nan,0.05761124700111896,0.40815829816650645,2,0.0031319163861820887,1.0,M1
1.0304568527918787,5,0.0,1.0304568527918787,,nan,0.2174556956272519,0.40818467328589286,2,0.010152232553791982,0.9999999999999997,M1
1.020202020202018,5,0.0,1.020202020202018,,nan,0.1591531991970657,0.4082058245986558,2,0.0062813360653245645,1.0,M1
